partida_id,rodata,data,hora,mandante,visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,mandante_chutes,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_precisao_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_chutes,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_precisao_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios
7796,16,2022-07-09,16:30:00,Bragantino,Avai,M. Nogueira Barbieri,E. de Souza Barroca,Bragantino,Nabizão,4,0,SP,SC,37,13,46%,355,76%,5,1,0,1,19,8,2,54%,434,81%,6,3,0,0,7
7797,16,2022-07-09,19:05:00,Fluminense,Ceara,F. Diniz Silva,M. dos Santos Gonçalves,Fluminense, Maracanã,2,1,RJ,CE,18,6,60%,501,87%,16,2,0,0,9,17,6,40%,344,79%,17,3,0,2,10
7798,16,2022-07-09,20:30:00,Goias,Athletico-PR,J. Ribeiro Ventura,L. Scolari,Goias,Estádio da Serrinha,2,1,GO,PR,11,3,34%,256,70%,15,2,0,0,2,20,4,66%,481,86%,10,1,0,3,2
7799,16,2022-07-10,11:01:00,Coritiba,Juventude,G. Morínigo,U. Louzer Filho,-, Couto Pereira,2,2,PR,RS,19,2,47%,350,81%,19,1,0,0,11,15,6,53%,426,81%,11,2,0,0,7
7800,16,2022-07-10,16:01:00,Corinthians,Flamengo,V. de Oliveira Lopes Pereira,D. Silvestre Júnior,Corinthians,Neo Química Arena,1,0,SP,RJ,7,2,49%,433,81%,7,2,0,3,6,12,4,51%,457,82%,12,4,0,1,3
7801,16,2022-07-10,18:01:00,Santos,Atletico-GO,M. Fernandes,J. de Amorim Campos,Santos,Estádio Urbano Caldeira,1,0,SP,GO,19,5,48%,349,79%,13,5,0,0,9,16,4,52%,370,83%,18,4,0,0,10
7804,16,2022-07-10,19:02:00,Cuiaba,Botafogo-RJ,A. Cardoso de Oliveira,L. Castro,Cuiaba,Arena Pantanal,2,0,MT,RJ,14,6,46%,404,81%,7,1,0,2,5,6,2,54%,473,82%,11,1,2,2,2
7805,16,2022-07-11,19:59:00,Internacional,America-MG,L. Venker de Menezes,V. Carmo Mancini,Internacional,Estádio José Pinheiro Borda,1,0,RS,MG,21,4,68%,647,86%,5,0,0,2,13,9,7,32%,309,71%,8,5,0,2,2
7807,17,2022-07-16,18:59:00,Flamengo,Coritiba,D. Silvestre Júnior,G. Morínigo,Flamengo,Estádio Nacional de Brasília,2,0,RJ,PR,17,4,55%,543,90%,13,0,0,0,8,17,0,45%,447,87%,11,1,0,1,6
7808,17,2022-07-16,19:00:00,Avai,Santos,E. de Souza Barroca,M. Fernandes,Avai,  Ressacada,1,0,SC,SP,14,4,41%,338,76%,17,5,0,3,6,6,2,59%,474,83%,12,3,0,1,8
7809,17,2022-07-16,21:00:00,Ceara,Corinthians,M. dos Santos Gonçalves,F. J. Monteiro Almeida,Ceara,Arena Castelão,3,1,CE,SP,18,7,44%,434,82%,18,1,0,2,6,11,4,56%,542,84%,5,1,0,1,2
7811,17,2022-07-17,16:03:00,Sao Paulo,Fluminense,R. Ceni,F. Diniz Silva,-, Morumbi,2,2,SP,RJ,6,2,36%,328,76%,17,4,0,5,5,15,3,64%,583,86%,7,2,0,1,3
7813,17,2022-07-17,18:00:00,Atletico-GO,Fortaleza,J. de Amorim Campos,J. Vojvoda,Fortaleza,Estádio Antônio Accioly,0,1,GO,CE,15,3,63%,555,87%,7,1,0,1,5,9,5,37%,334,79%,9,0,0,0,6
7812,17,2022-07-17,18:02:00,Botafogo-RJ,Atletico-MG,L. Castro,A. Mohamed Matijevich,Atletico-MG,Estádio Nilton Santos,0,1,RJ,MG,14,2,37%,275,76%,21,4,0,1,6,15,4,63%,487,88%,18,3,0,3,2
7814,17,2022-07-17,19:00:00,America-MG,Bragantino,V. Carmo Mancini,M. Nogueira Barbieri,Bragantino,Estádio Raimundo Sampaio,0,3,MG,SP,25,4,56%,490,84%,8,3,0,2,10,16,6,44%,408,81%,18,1,0,1,4
7815,17,2022-07-18,20:00:00,Palmeiras,Cuiaba,A. Moreira Ferreira,A. Cardoso de Oliveira,Palmeiras,Allianz Parque,1,0,SP,MT,16,8,62%,494,84%,17,3,0,3,11,6,1,38%,310,73%,12,1,0,1,4
7816,18,2022-07-19,22:17:00,Ceara,Avai,M. dos Santos Gonçalves,E. de Souza Barroca,Ceara,Arena Castelão,1,0,CE,SC,14,5,45%,366,77%,17,0,0,1,3,16,2,55%,444,83%,14,2,0,1,3
7818,18,2022-07-20,18:59:00,Goias,Fluminense,J. Ribeiro Ventura,F. Diniz Silva,Fluminense,Estádio da Serrinha,2,3,GO,RJ,15,5,26%,211,73%,19,2,0,2,2,17,10,74%,603,90%,9,0,0,0,3
7817,18,2022-07-20,19:00:00,Bragantino,Fortaleza,M. Nogueira Barbieri,J. Vojvoda,Bragantino,Nabizão,2,1,SP,CE,14,7,56%,406,78%,14,4,0,1,4,10,3,44%,319,70%,18,3,0,1,9
7819,18,2022-07-20,19:30:00,Athletico-PR,Atletico-GO,L. Scolari,J. de Amorim Campos,Athletico-PR,Estádio Joaquim Américo Guimarães,4,1,PR,GO,15,9,42%,383,80%,15,3,0,2,3,15,5,58%,527,85%,8,0,0,1,2
7820,18,2022-07-20,20:29:00,Flamengo,Juventude,D. Silvestre Júnior,U. Louzer Filho,Flamengo,Estádio Nacional de Brasília,4,0,RJ,RS,27,12,63%,550,91%,14,3,0,2,5,8,2,37%,317,82%,13,3,1,1,4
7821,18,2022-07-20,20:29:00,Internacional,Sao Paulo,L. Venker de Menezes,R. Ceni,-,Estádio José Pinheiro Borda,3,3,RS,SP,15,7,34%,297,82%,11,4,0,3,4,8,4,66%,586,88%,10,5,0,4,3
7822,18,2022-07-20,21:30:00,Santos,Botafogo-RJ,M. Fernandes,L. Castro,Santos,Estádio Urbano Caldeira,2,0,SP,RJ,16,7,35%,298,75%,15,2,0,2,4,23,10,65%,553,87%,18,2,0,2,4
7823,18,2022-07-20,21:33:00,Corinthians,Coritiba,V. de Oliveira Lopes Pereira,G. Morínigo,Corinthians,Neo Química Arena,3,1,SP,PR,19,6,62%,584,89%,16,1,0,1,9,8,4,38%,372,82%,15,3,0,1,2
7824,18,2022-07-21,18:59:00,Cuiaba,Atletico-MG,A. Cardoso de Oliveira,A. Mohamed Matijevich,-,Arena Pantanal,1,1,MT,MG,16,8,31%,296,77%,7,1,0,1,4,7,4,69%,672,90%,10,1,0,1,2
7825,18,2022-07-21,20:00:00,America-MG,Palmeiras,V. Carmo Mancini,A. Moreira Ferreira,Palmeiras,Estádio Raimundo Sampaio,0,1,MG,SP,15,3,48%,399,77%,16,5,0,1,7,17,5,52%,419,81%,6,3,0,2,7
7826,19,2022-07-23,18:59:00,Sao Paulo,Goias,R. Ceni,J. Ribeiro Ventura,-, Morumbi,3,3,SP,GO,20,4,64%,541,86%,7,2,0,0,6,13,9,36%,308,80%,11,5,0,3,3
7827,19,2022-07-23,21:01:00,Botafogo-RJ,Athletico-PR,L. Castro,L. Scolari,Botafogo-RJ,Estádio Nilton Santos,2,0,RJ,PR,17,6,54%,494,82%,16,0,0,0,2,16,4,46%,410,80%,15,2,0,3,11
7828,19,2022-07-24,11:03:00,Avai,Flamengo,E. de Souza Barroca,D. Silvestre Júnior,Flamengo,  Ressacada,1,2,SC,RJ,13,4,42%,333,81%,19,1,0,1,6,19,8,58%,453,85%,19,1,0,0,5
7830,19,2022-07-24,16:00:00,Palmeiras,Internacional,A. Moreira Ferreira,L. Venker de Menezes,Palmeiras,Allianz Parque,2,1,SP,RS,18,9,52%,391,83%,13,0,0,4,12,11,5,48%,374,77%,15,1,0,1,5
7831,19,2022-07-24,16:00:00,Juventude,Ceara,U. Louzer Filho,M. dos Santos Gonçalves,Juventude, Alfredo Jaconi,1,0,RS,CE,13,7,44%,337,81%,20,1,0,1,8,17,4,56%,429,85%,14,3,0,1,3
7829,19,2022-07-24,16:02:00,Fluminense,Bragantino,F. Diniz Silva,M. Nogueira Barbieri,Fluminense,Estádio Municipal General Raulino de Oliveira,2,1,RJ,SP,24,7,61%,528,82%,11,5,1,2,9,5,2,39%,331,72%,20,2,0,4,5
7833,19,2022-07-24,17:59:00,Atletico-GO,America-MG,J. de Amorim Campos,V. Carmo Mancini,America-MG,Estádio Antônio Accioly,0,1,GO,MG,23,6,65%,554,83%,4,0,0,2,6,10,3,35%,318,67%,12,1,0,2,3
7832,19,2022-07-24,18:01:00,Atletico-MG,Corinthians,L. Gonçalves,V. de Oliveira Lopes Pereira,Corinthians, Mineirão,1,2,MG,SP,14,6,53%,521,83%,11,2,0,2,5,7,3,47%,474,79%,12,1,0,0,0
7835,19,2022-07-25,20:01:00,Coritiba,Cuiaba,G. Morínigo,A. Cardoso de Oliveira,Coritiba, Couto Pereira,1,0,PR,MT,4,2,42%,365,75%,16,4,1,0,4,8,0,58%,490,84%,12,3,0,1,4
7836,20,2022-07-30,16:31:00,Goias,Coritiba,J. Ribeiro Ventura,G. Morínigo,Goias,Estádio da Serrinha,1,0,GO,PR,18,4,49%,356,79%,18,1,0,1,3,20,3,51%,355,80%,11,2,1,3,7
7837,20,2022-07-30,16:32:00,Ceara,Palmeiras,M. dos Santos Gonçalves,A. Moreira Ferreira,Palmeiras,Arena Castelão,1,2,CE,SP,12,7,47%,373,79%,14,3,1,0,6,16,7,53%,424,86%,11,3,0,5,5
7839,20,2022-07-30,20:29:00,Flamengo,Atletico-GO,D. Silvestre Júnior,J. de Amorim Campos,Flamengo, Maracanã,4,1,RJ,GO,16,6,52%,469,85%,12,0,0,1,6,5,1,48%,433,84%,16,7,1,0,3
7841,20,2022-07-31,15:59:00,Internacional,Atletico-MG,S. Lobo,A. Stival,Internacional,Estádio José Pinheiro Borda,3,0,RS,MG,9,3,31%,277,70%,13,1,0,1,1,21,5,69%,600,88%,12,1,0,1,7
7840,20,2022-07-31,16:01:00,Athletico-PR,Sao Paulo,L. Scolari,R. Ceni,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,SP,10,4,39%,312,75%,15,3,0,1,6,12,2,61%,484,85%,13,4,0,1,5
7842,20,2022-07-31,18:00:00,Cuiaba,Fortaleza,A. Cardoso de Oliveira,J. Vojvoda,Fortaleza,Arena Pantanal,0,1,MT,CE,19,5,57%,429,80%,11,2,0,0,10,7,2,43%,344,77%,10,4,0,1,3
7843,20,2022-07-31,18:00:00,America-MG,Avai,V. Carmo Mancini,E. de Souza Barroca,America-MG,Estádio Raimundo Sampaio,3,1,MG,SC,18,6,47%,372,76%,16,1,0,0,7,10,3,53%,422,79%,17,0,0,2,7
7844,20,2022-07-31,19:00:00,Bragantino,Juventude,M. Nogueira Barbieri,U. Louzer Filho,Bragantino,Nabizão,1,0,SP,RS,23,5,52%,445,85%,11,1,0,2,7,9,3,48%,421,79%,15,1,0,1,5
7845,20,2022-08-01,20:00:00,Santos,Fluminense,L. Cirne Lima de Lorenzi,E. de Barros,-,Estádio Urbano Caldeira,2,2,SP,RJ,10,3,32%,314,79%,14,2,0,2,5,12,7,68%,660,91%,12,5,0,0,5
7846,21,2022-08-06,16:30:00,Juventude,America-MG,U. Louzer Filho,V. Carmo Mancini,America-MG, Alfredo Jaconi,0,1,RS,MG,15,3,66%,506,83%,12,1,0,2,13,10,4,34%,278,69%,18,2,0,1,2
7847,21,2022-08-06,16:31:00,Botafogo-RJ,Ceara,L. Castro,M. dos Santos Gonçalves,-,Estádio Nilton Santos,1,1,RJ,CE,11,4,39%,347,77%,23,3,0,0,3,16,5,61%,533,84%,9,4,0,1,8
7849,21,2022-08-06,19:00:00,Atletico-GO,Bragantino,J. de Amorim Campos,M. Nogueira Barbieri,Atletico-GO,Estádio Antônio Accioly,2,1,GO,SP,11,4,42%,338,79%,10,2,0,1,8,21,6,58%,449,86%,10,1,0,1,10
7848,21,2022-08-06,19:01:00,Avai,Corinthians,E. de Souza Barroca,V. de Oliveira Lopes Pereira,-,  Ressacada,1,1,SC,SP,7,2,41%,367,78%,11,2,0,4,2,14,4,59%,522,81%,12,1,0,2,8
7850,21,2022-08-06,20:32:00,Sao Paulo,Flamengo,R. Ceni,D. Silvestre Júnior,Flamengo, Morumbi,0,2,SP,RJ,13,5,55%,495,83%,12,2,0,1,5,20,7,45%,423,79%,7,2,0,1,3
7851,21,2022-08-07,16:00:00,Fluminense,Cuiaba,F. Diniz Silva,A. Cardoso de Oliveira,Fluminense, Maracanã,1,0,RJ,MT,11,5,65%,558,88%,11,2,0,1,11,9,1,35%,300,77%,14,1,0,2,6
7852,21,2022-08-07,16:00:00,Palmeiras,Goias,A. Moreira Ferreira,J. Ribeiro Ventura,Palmeiras,Allianz Parque,3,0,SP,GO,19,8,57%,438,84%,12,2,0,3,5,8,2,43%,342,80%,10,3,0,1,4
7853,21,2022-08-07,18:00:00,Fortaleza,Internacional,J. Vojvoda,L. Venker de Menezes,Fortaleza,Arena Castelão,3,0,CE,RS,16,7,33%,266,74%,12,1,1,1,7,8,2,67%,547,87%,15,5,0,0,5
7854,21,2022-08-07,18:59:00,Atletico-MG,Athletico-PR,A. Stival,L. Scolari,Athletico-PR, Mineirão,2,3,MG,PR,21,8,64%,504,87%,10,1,0,0,11,10,5,36%,287,79%,14,2,0,1,2
7855,21,2022-08-08,20:04:00,Coritiba,Santos,G. Morínigo,L. Cirne Lima de Lorenzi,Santos, Couto Pereira,1,2,PR,SP,15,2,48%,427,82%,23,3,0,0,6,17,5,52%,464,85%,10,3,0,2,7
7856,22,2022-08-13,16:30:00,Goias,Avai,J. Ribeiro Ventura,E. de Souza Barroca,-,Estádio da Serrinha,1,1,GO,SC,17,2,46%,314,78%,13,0,1,1,6,13,3,54%,391,81%,10,2,0,2,2
7857,22,2022-08-13,19:02:00,Corinthians,Palmeiras,V. de Oliveira Lopes Pereira,A. Moreira Ferreira,Palmeiras,Neo Química Arena,0,1,SP,SP,14,4,58%,490,81%,15,2,0,1,5,9,3,42%,369,76%,10,2,0,4,3
7858,22,2022-08-13,20:30:00,Cuiaba,Juventude,A. Cardoso de Oliveira,U. Louzer Filho,Cuiaba,Arena Pantanal,1,0,MT,RS,13,4,44%,341,80%,14,4,0,4,5,5,3,56%,443,82%,14,4,1,2,4
7860,22,2022-08-14,11:01:00,Coritiba,Atletico-MG,G. Morínigo,A. Stival,Atletico-MG, Couto Pereira,0,1,PR,MG,7,2,40%,370,75%,7,3,0,0,1,19,7,60%,531,82%,20,0,0,0,9
7861,22,2022-08-14,16:00:00,Ceara,Fortaleza,M. dos Santos Gonçalves,J. Vojvoda,Fortaleza,Arena Castelão,0,1,CE,CE,13,3,65%,483,78%,9,3,0,2,4,12,6,35%,266,63%,13,4,0,1,8
7862,22,2022-08-14,16:00:00,Flamengo,Athletico-PR,D. Silvestre Júnior,L. Scolari,Flamengo, Maracanã,5,0,RJ,PR,19,13,70%,571,91%,13,3,0,0,12,5,3,30%,260,76%,14,2,0,1,4
7863,22,2022-08-14,16:02:00,Sao Paulo,Bragantino,R. Ceni,M. Nogueira Barbieri,Sao Paulo, Morumbi,3,0,SP,SP,16,4,52%,381,77%,17,1,0,4,13,11,4,48%,362,82%,10,0,0,1,4
7864,22,2022-08-14,18:03:00,America-MG,Santos,V. Carmo Mancini,L. Cirne Lima de Lorenzi,America-MG,Estádio Raimundo Sampaio,1,0,MG,SP,16,5,39%,343,68%,16,1,0,1,6,11,2,61%,541,79%,9,0,0,1,6
7865,22,2022-08-14,18:59:00,Internacional,Fluminense,L. Venker de Menezes,F. Diniz Silva,Internacional,Estádio José Pinheiro Borda,3,0,RS,RJ,15,5,32%,295,80%,21,1,0,1,6,8,0,68%,628,90%,12,1,0,2,5
7867,23,2022-08-20,19:00:00,Fluminense,Coritiba,F. Diniz Silva,A. Ferreira,Fluminense, Maracanã,5,2,RJ,PR,15,6,64%,571,88%,13,1,0,1,11,7,3,36%,334,82%,13,2,0,3,3
7868,23,2022-08-21,11:00:00,Juventude,Botafogo-RJ,U. Louzer Filho,L. Castro,-, Alfredo Jaconi,2,2,RS,RJ,11,5,34%,289,71%,19,2,0,2,2,18,9,66%,557,86%,11,2,0,3,4
7869,23,2022-08-21,16:00:00,Palmeiras,Flamengo,A. Moreira Ferreira,D. Silvestre Júnior,-,Allianz Parque,1,1,SP,RJ,20,3,57%,487,83%,11,0,0,1,10,11,5,43%,385,76%,16,2,0,0,4
7871,23,2022-08-21,18:00:00,Atletico-GO,Cuiaba,J. de Amorim Campos,A. Cardoso de Oliveira,-,Estádio Antônio Accioly,1,1,GO,MT,7,2,36%,300,76%,14,2,1,1,3,23,7,64%,484,88%,8,2,0,4,17
7872,23,2022-08-21,18:00:00,Fortaleza,Corinthians,J. Vojvoda,V. de Oliveira Lopes Pereira,Fortaleza,Arena Castelão,1,0,CE,SP,13,4,36%,284,73%,14,1,0,0,4,7,1,64%,494,81%,7,2,0,0,7
7873,23,2022-08-21,18:00:00,Bragantino,Ceara,M. Nogueira Barbieri,J. Antonello,-,Nabizão,1,1,SP,CE,28,11,58%,427,83%,23,3,0,1,10,8,2,42%,325,73%,16,4,0,2,2
7874,23,2022-08-21,19:00:00,Santos,Sao Paulo,L. Cirne Lima de Lorenzi,R. Ceni,Santos,Estádio Urbano Caldeira,1,0,SP,SP,13,5,28%,269,77%,12,4,0,1,5,18,6,72%,669,87%,9,2,0,0,9
7875,23,2022-08-22,20:03:00,Avai,Internacional,E. de Souza Barroca,L. Venker de Menezes,Internacional,  Ressacada,0,1,SC,RS,10,2,49%,464,79%,15,5,0,0,8,14,5,51%,476,80%,9,1,0,0,4
7876,24,2022-08-27,16:30:00,Goias,Atletico-GO,J. Ribeiro Ventura,J. de Amorim Campos,Goias,Estádio da Serrinha,2,1,GO,GO,15,6,30%,211,72%,14,2,1,1,3,10,2,70%,486,85%,9,2,1,1,3
7877,24,2022-08-27,16:30:00,Coritiba,Avai,A. Ferreira,E. de Souza Barroca,Coritiba, Couto Pereira,1,0,PR,SC,12,3,43%,358,79%,14,4,0,0,4,12,2,57%,460,85%,14,3,0,2,5
7878,24,2022-08-27,19:00:00,Fluminense,Palmeiras,F. Diniz Silva,A. Moreira Ferreira,-, Maracanã,1,1,RJ,SP,17,3,61%,544,90%,16,3,0,0,3,9,2,39%,350,82%,16,3,0,2,3
7881,24,2022-08-28,16:00:00,America-MG,Atletico-MG,V. Carmo Mancini,A. Stival,-,Estádio Raimundo Sampaio,1,1,MG,MG,9,5,43%,313,72%,23,4,0,0,6,16,4,57%,421,78%,14,4,0,1,1
7880,24,2022-08-28,16:02:00,Sao Paulo,Fortaleza,R. Ceni,J. Vojvoda,Fortaleza, Morumbi,0,1,SP,CE,15,8,72%,613,85%,10,2,0,1,7,5,1,28%,242,64%,10,2,0,4,2
7882,24,2022-08-28,18:00:00,Botafogo-RJ,Flamengo,L. Castro,D. Silvestre Júnior,Flamengo,Estádio Nilton Santos,0,1,RJ,RJ,14,4,45%,417,80%,19,3,0,0,3,6,1,55%,502,79%,14,2,0,2,4
7884,24,2022-08-29,20:00:00,Internacional,Juventude,S. Lobo,U. Louzer Filho,Internacional,Estádio José Pinheiro Borda,4,0,RS,RS,24,13,55%,521,87%,4,0,0,0,10,7,1,45%,435,82%,10,3,0,0,1
7885,24,2022-08-29,21:30:00,Corinthians,Bragantino,V. de Oliveira Lopes Pereira,M. Nogueira Barbieri,Corinthians,Neo Química Arena,1,0,SP,SP,14,4,47%,437,74%,12,1,0,1,5,15,5,53%,488,81%,8,1,0,5,5
7886,25,2022-09-03,16:29:00,Juventude,Avai,U. Louzer Filho,E. de Souza Barroca,-, Alfredo Jaconi,1,1,RS,SC,20,7,39%,283,79%,18,6,0,1,7,9,2,61%,468,86%,15,6,0,4,3
7887,25,2022-09-03,19:00:00,Bragantino,Palmeiras,M. Nogueira Barbieri,A. Moreira Ferreira,-,Nabizão,2,2,SP,SP,11,2,40%,323,72%,14,4,0,2,2,11,3,60%,445,77%,12,4,0,3,11
7888,25,2022-09-03,19:02:00,Athletico-PR,Fluminense,L. Scolari,F. Diniz Silva,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,RJ,7,2,26%,241,72%,15,2,0,1,6,12,3,74%,699,90%,7,0,0,0,3
7889,25,2022-09-03,20:30:00,America-MG,Coritiba,V. Carmo Mancini,A. Ferreira,America-MG,Estádio Raimundo Sampaio,2,0,MG,PR,25,10,52%,429,82%,19,2,0,0,4,11,2,48%,404,79%,8,3,0,4,5
7890,25,2022-09-04,11:00:00,Flamengo,Ceara,D. Silvestre Júnior,L. González,-, Maracanã,1,1,RJ,CE,15,6,63%,483,86%,12,3,1,0,12,6,1,37%,296,73%,19,6,1,2,7
7891,25,2022-09-04,16:01:00,Corinthians,Internacional,V. de Oliveira Lopes Pereira,L. Venker de Menezes,-,Neo Química Arena,2,2,SP,RS,12,4,49%,493,82%,10,2,0,2,2,14,4,51%,485,79%,14,2,0,1,8
7892,25,2022-09-04,16:01:00,Fortaleza,Botafogo-RJ,J. Vojvoda,L. Castro,Botafogo-RJ,Arena Castelão,1,3,CE,RJ,15,4,57%,386,74%,15,1,0,2,5,17,9,43%,291,69%,14,2,0,1,9
7893,25,2022-09-04,18:00:00,Atletico-GO,Atletico-MG,E. Baptista,A. Stival,Atletico-MG,Estádio Antônio Accioly,0,2,GO,MG,12,2,49%,451,83%,12,1,0,1,5,12,7,51%,484,82%,6,2,0,3,3
7894,25,2022-09-04,18:59:00,Cuiaba,Sao Paulo,A. Cardoso de Oliveira,R. Ceni,-,Arena Pantanal,1,1,MT,SP,12,4,33%,277,74%,18,3,0,5,7,10,2,67%,574,87%,9,1,1,4,5
7895,25,2022-09-05,19:59:00,Santos,Goias,L. Cirne Lima de Lorenzi,J. Ribeiro Ventura,Goias,Estádio Urbano Caldeira,1,2,SP,GO,24,8,67%,516,84%,8,1,0,1,13,9,4,33%,270,65%,16,2,0,0,2
7896,26,2022-09-07,17:00:00,Atletico-MG,Bragantino,A. Stival,M. Nogueira Barbieri,-, Mineirão,1,1,MG,SP,21,6,62%,592,84%,8,1,0,1,7,6,2,38%,363,80%,10,2,0,1,5
7898,26,2022-09-10,16:29:00,Ceara,Santos,L. González,L. Cirne Lima de Lorenzi,Ceara,Arena Castelão,2,1,CE,SP,8,4,43%,343,78%,24,4,0,4,3,10,4,57%,452,84%,17,3,0,2,5
7897,26,2022-09-10,16:30:00,Internacional,Cuiaba,L. Venker de Menezes,B. Franco,Internacional,Estádio José Pinheiro Borda,1,0,RS,MT,16,3,68%,716,89%,16,1,0,2,4,1,0,32%,331,72%,14,3,0,0,3
7899,26,2022-09-10,19:00:00,Fluminense,Fortaleza,F. Diniz Silva,J. Vojvoda,Fluminense, Maracanã,2,1,RJ,CE,15,7,67%,514,85%,7,1,0,5,5,11,3,33%,245,72%,19,2,0,6,6
7900,26,2022-09-10,21:01:00,Palmeiras,Juventude,A. Moreira Ferreira,U. Louzer Filho,Palmeiras,Allianz Parque,2,1,SP,RS,24,9,67%,498,85%,6,0,0,3,14,6,1,33%,251,65%,15,3,0,1,3
7901,26,2022-09-11,11:01:00,Avai,Athletico-PR,E. de Souza Barroca,L. Scolari,-,  Ressacada,1,1,SC,PR,15,3,70%,550,85%,17,3,0,1,7,9,2,30%,250,67%,20,3,1,1,2
7904,26,2022-09-11,16:02:00,Coritiba,Atletico-GO,A. Ferreira,E. Baptista,Coritiba, Couto Pereira,2,0,PR,GO,13,5,42%,322,74%,16,6,0,1,7,15,4,58%,454,85%,11,3,1,2,8
7903,26,2022-09-11,16:03:00,Sao Paulo,Corinthians,R. Ceni,V. de Oliveira Lopes Pereira,-, Morumbi,1,1,SP,SP,13,3,43%,355,74%,11,3,0,1,3,18,7,57%,473,80%,14,1,0,3,7
7905,26,2022-09-11,19:00:00,Goias,Flamengo,J. Ribeiro Ventura,D. Silvestre Júnior,-,Estádio da Serrinha,1,1,GO,RJ,7,4,28%,219,73%,14,3,0,1,4,15,6,72%,548,89%,14,1,0,0,9
7906,27,2022-09-17,16:32:00,Avai,Atletico-MG,L. Cirne Lima de Lorenzi,A. Stival,Avai,  Ressacada,1,0,SC,MG,9,4,39%,307,72%,16,4,0,2,2,13,3,61%,458,79%,20,3,0,1,10
7907,27,2022-09-17,19:00:00,Botafogo-RJ,Coritiba,L. Castro,A. Ferreira,Botafogo-RJ,Estádio Nilton Santos,2,0,RJ,PR,12,4,54%,420,80%,12,2,0,1,5,18,2,46%,347,79%,17,4,0,3,10
7908,27,2022-09-18,11:01:00,Bragantino,Goias,M. Nogueira Barbieri,J. Ribeiro Ventura,-,Nabizão,1,1,SP,GO,21,6,60%,431,82%,14,0,0,0,5,5,2,40%,295,72%,16,5,0,0,2
7910,27,2022-09-18,15:59:00,Ceara,Sao Paulo,L. González,R. Ceni,Sao Paulo,Arena Castelão,0,2,CE,SP,8,1,39%,329,75%,15,5,2,0,4,21,7,61%,512,84%,11,2,0,0,10
7909,27,2022-09-18,16:00:00,Flamengo,Fluminense,D. Silvestre Júnior,F. Diniz Silva,Fluminense, Maracanã,1,2,RJ,RJ,18,6,49%,415,86%,12,1,2,4,6,12,4,51%,440,84%,10,4,3,0,2
7912,27,2022-09-18,17:59:00,Juventude,Fortaleza,U. Louzer Filho,J. Vojvoda,-, Alfredo Jaconi,1,1,RS,CE,18,8,62%,498,82%,14,2,0,1,14,11,1,38%,324,75%,17,3,0,1,2
7911,27,2022-09-18,18:00:00,America-MG,Corinthians,V. Carmo Mancini,V. de Oliveira Lopes Pereira,America-MG,Estádio Raimundo Sampaio,1,0,MG,SP,16,7,45%,379,81%,14,1,0,2,4,11,3,55%,462,81%,12,3,0,1,8
7913,27,2022-09-18,18:30:00,Palmeiras,Santos,A. Moreira Ferreira,O. Ribeiro,Palmeiras,Allianz Parque,1,0,SP,SP,19,4,55%,432,82%,12,3,1,1,8,17,3,45%,374,80%,12,4,0,1,5
7914,27,2022-09-18,19:01:00,Athletico-PR,Cuiaba,L. Scolari,A. Cardoso de Oliveira,-,Estádio Joaquim Américo Guimarães,2,2,PR,MT,17,3,64%,455,83%,9,3,0,2,8,11,5,36%,258,70%,10,1,1,2,4
7915,27,2022-09-19,20:05:00,Atletico-GO,Internacional,E. Baptista,L. Venker de Menezes,Internacional,Estádio Antônio Accioly,1,2,GO,RS,19,4,55%,398,82%,19,3,0,0,10,13,4,45%,356,80%,13,2,0,1,2
7916,28,2022-09-25,20:01:00,Sao Paulo,Avai,R. Ceni,L. Cirne Lima de Lorenzi,Sao Paulo, Morumbi,4,0,SP,SC,17,6,61%,568,89%,13,2,0,1,9,7,2,39%,363,82%,8,4,0,1,4
7917,28,2022-09-27,21:00:00,Santos,Athletico-PR,O. Ribeiro,L. Scolari,Santos,Estádio Urbano Caldeira,2,0,SP,PR,11,4,48%,358,75%,19,3,0,1,5,14,3,52%,389,80%,21,3,0,2,4
7921,28,2022-09-28,18:59:00,Fortaleza,Flamengo,J. Vojvoda,D. Silvestre Júnior,Fortaleza,Arena Castelão,3,2,CE,RJ,20,8,27%,241,77%,15,2,0,3,7,7,3,73%,668,88%,15,5,0,0,3
7919,28,2022-09-28,19:00:00,Corinthians,Atletico-GO,V. de Oliveira Lopes Pereira,E. Baptista,Corinthians,Neo Química Arena,2,1,SP,GO,19,8,65%,611,87%,5,0,0,1,5,11,5,35%,330,80%,14,3,0,0,4
7920,28,2022-09-28,19:00:00,Fluminense,Juventude,F. Diniz Silva,U. Louzer Filho,Fluminense, Maracanã,4,0,RJ,RS,21,6,62%,658,91%,5,1,0,2,5,10,3,38%,409,83%,9,1,0,3,5
